rand_string,graph,num_priority,priority_nodes,lower_bound,upper_bound,time_period,num_patterns
333,grid_6_rand_24_3,9,20 28 8 4 13 1 9 2 27,4400,4400,4400,2
334,grid_6_rand_12_1,9,20 28 8 4 13 1 9 2 27,2800,2800,2800,1
335,grid_6_rand_12_2,9,20 28 8 4 13 1 9 2 27,2200,2200,2200,1
336,grid_6_rand_24_4,6,25 4 16 6 5 29,4000,4000,4000,1
337,grid_6_rand_12_0,6,25 4 16 6 5 29,2600,2600,2600,2
338,grid_6_rand_12_4,6,25 4 16 6 5 29,3000,3000,3000,1
339,grid_6_rand_24_0,6,25 4 16 6 5 29,3800,3800,3800,1
340,grid_6_rand_6_0,6,25 4 16 6 5 29,2200,2200,2200,2
341,grid_6_6,6,25 4 16 6 5 29,2200,2200,2200,1
342,grid_6_rand_18_0,6,25 4 16 6 5 29,3400,3400,3400,1
343,grid_6_rand_24_2,6,25 4 16 6 5 29,3800,3800,3800,1
344,grid_6_rand_18_2,6,25 4 16 6 5 29,3200,3200,3200,2
345,grid_6_rand_18_3,6,25 4 16 6 5 29,3400,3600,3600,3
346,grid_6_rand_18_1,6,25 4 16 6 5 29,3400,3400,3400,2
347,grid_6_rand_6_2,6,25 4 16 6 5 29,2400,2400,2400,1
348,grid_6_rand_6_4,6,25 4 16 6 5 29,2200,2200,2200,1
349,grid_6_rand_18_4,6,25 4 16 6 5 29,3600,3600,3600,1
350,grid_6_rand_12_3,6,25 4 16 6 5 29,3200,3200,3200,3
351,grid_6_rand_6_3,6,25 4 16 6 5 29,2400,2400,2400,1
352,grid_6_rand_6_1,6,25 4 16 6 5 29,2600,2600,2600,1
353,grid_6_rand_24_1,6,25 4 16 6 5 29,4800,4800,4800,1
354,grid_6_rand_24_3,6,25 4 16 6 5 29,4400,4400,4400,1
355,grid_6_rand_12_1,6,25 4 16 6 5 29,3200,3200,3200,2
356,grid_6_rand_12_2,6,25 4 16 6 5 29,3000,3000,3000,3
357,grid_6_rand_24_4,7,0 31 25 23 32 12 17,4800,4800,4800,2
358,grid_6_rand_12_0,7,0 31 25 23 32 12 17,2800,2800,2800,2
359,grid_6_rand_12_4,7,0 31 25 23 32 12 17,3200,3200,3200,1
360,grid_6_rand_24_0,7,0 31 25 23 32 12 17,4600,4600,4600,1
361,grid_6_rand_6_0,7,0 31 25 23 32 12 17,2400,2400,2400,1
362,grid_6_6,7,0 31 25 23 32 12 17,2200,2200,2200,1
363,grid_6_rand_18_0,7,0 31 25 23 32 12 17,3200,3200,3200,1
364,grid_6_rand_24_2,7,0 31 25 23 32 12 17,3800,3800,3800,1
365,grid_6_rand_18_2,7,0 31 25 23 32 12 17,3400,3400,3400,1
366,grid_6_rand_18_3,7,0 31 25 23 32 12 17,2800,2800,2800,1
367,grid_6_rand_18_1,7,0 31 25 23 32 12 17,3600,3600,3600,1
368,grid_6_rand_6_2,7,0 31 25 23 32 12 17,2400,2400,2400,1
369,grid_6_rand_6_4,7,0 31 25 23 32 12 17,2400,2400,2400,1
370,grid_6_rand_18_4,7,0 31 25 23 32 12 17,4000,4000,4000,1
371,grid_6_rand_12_3,7,0 31 25 23 32 12 17,2800,2800,2800,1
372,grid_6_rand_6_3,7,0 31 25 23 32 12 17,2400,2400,2400,1
373,grid_6_rand_6_1,7,0 31 25 23 32 12 17,2600,2600,2600,1
374,grid_6_rand_24_1,7,0 31 25 23 32 12 17,3800,3800,3800,1
375,grid_6_rand_24_3,7,0 31 25 23 32 12 17,4600,4600,4600,2
376,grid_6_rand_12_1,7,0 31 25 23 32 12 17,3000,3000,3000,1
377,grid_6_rand_12_2,7,0 31 25 23 32 12 17,3000,3000,3000,1
378,grid_6_rand_24_4,8,2 9 0 31 25 6 19 28,4600,4600,4600,1
379,grid_6_rand_12_0,8,2 9 0 31 25 6 19 28,2600,2600,2600,1
380,grid_6_rand_12_4,8,2 9 0 31 25 6 19 28,3200,3200,3200,1
381,grid_6_rand_24_0,8,2 9 0 31 25 6 19 28,3800,3800,3800,2
382,grid_6_rand_6_0,8,2 9 0 31 25 6 19 28,2400,2400,2400,2
383,grid_6_6,8,2 9 0 31 25 6 19 28,2200,2200,2200,2
384,grid_6_rand_18_0,8,2 9 0 31 25 6 19 28,3000,3000,3000,1
385,grid_6_rand_24_2,8,2 9 0 31 25 6 19 28,4200,4200,4200,1
386,grid_6_rand_18_2,8,2 9 0 31 25 6 19 28,3000,3000,3000,2
387,grid_6_rand_18_3,8,2 9 0 31 25 6 19 28,3000,3000,3000,1
388,grid_6_rand_18_1,8,2 9 0 31 25 6 19 28,3600,3600,3600,1
389,grid_6_rand_6_2,8,2 9 0 31 25 6 19 28,2200,2200,2200,1
390,grid_6_rand_6_4,8,2 9 0 31 25 6 19 28,2200,2200,2200,1
391,grid_6_rand_18_4,8,2 9 0 31 25 6 19 28,3400,3400,3400,1
392,grid_6_rand_12_3,8,2 9 0 31 25 6 19 28,2800,2800,2800,1
393,grid_6_rand_6_3,8,2 9 0 31 25 6 19 28,2600,2600,2600,2
394,grid_6_rand_6_1,8,2 9 0 31 25 6 19 28,2400,2400,2400,1
395,grid_6_rand_24_1,8,2 9 0 31 25 6 19 28,4200,4200,4200,1
396,grid_6_rand_24_3,8,2 9 0 31 25 6 19 28,4600,4600,4600,1
397,grid_6_rand_12_1,8,2 9 0 31 25 6 19 28,2800,2800,2800,2
398,grid_6_rand_12_2,8,2 9 0 31 25 6 19 28,2600,2600,2600,1
399,grid_6_rand_24_4,9,1 5 28 14 10 25 29 23 2,4000,4000,4000,2
400,grid_6_rand_12_0,9,1 5 28 14 10 25 29 23 2,2600,2600,2600,2
401,grid_6_rand_12_4,9,1 5 28 14 10 25 29 23 2,2800,2800,2800,2
402,grid_6_rand_24_0,9,1 5 28 14 10 25 29 23 2,4000,4000,4000,1
403,grid_6_rand_6_0,9,1 5 28 14 10 25 29 23 2,2400,2600,3400,3
404,grid_6_6,9,1 5 28 14 10 25 29 23 2,2400,2400,2400,1
405,grid_6_rand_18_0,9,1 5 28 14 10 25 29 23 2,2800,2800,2800,2
406,grid_6_rand_24_2,9,1 5 28 14 10 25 29 23 2,4600,4600,4600,1
407,grid_6_rand_18_2,9,1 5 28 14 10 25 29 23 2,3200,3200,3200,2
408,grid_6_rand_18_3,9,1 5 28 14 10 25 29 23 2,3400,3800,5400,2
409,grid_6_rand_18_1,9,1 5 28 14 10 25 29 23 2,3400,3400,3400,1
410,grid_6_rand_6_2,9,1 5 28 14 10 25 29 23 2,2400,2400,2400,3
411,grid_6_rand_6_4,9,1 5 28 14 10 25 29 23 2,2800,2800,2800,1
412,grid_6_rand_18_4,9,1 5 28 14 10 25 29 23 2,4000,4000,4000,1
413,grid_6_rand_12_3,9,1 5 28 14 10 25 29 23 2,2800,2800,2800,3
414,grid_6_rand_6_3,9,1 5 28 14 10 25 29 23 2,2800,2800,4200,4
415,grid_6_rand_6_1,9,1 5 28 14 10 25 29 23 2,2800,2800,3200,3
416,grid_6_rand_24_1,9,1 5 28 14 10 25 29 23 2,4600,4600,4600,1
417,grid_6_rand_24_3,9,1 5 28 14 10 25 29 23 2,5200,5200,5200,1
418,grid_6_rand_12_1,9,1 5 28 14 10 25 29 23 2,3400,3400,3400,1
419,grid_6_rand_12_2,9,1 5 28 14 10 25 29 23 2,3000,3200,4400,3
