rand_string,graph,num_priority,priority_nodes,lower_bound,upper_bound,time_period,num_patterns
370,grid_5_rand_12_2,5,24 6 15 19 17,2400,2400,2400,1
371,grid_5_rand_8_1,5,24 6 15 19 17,2200,2200,2200,1
372,grid_5_rand_4_1,5,24 6 15 19 17,1800,1800,1800,2
373,grid_5_rand_12_0,5,24 6 15 19 17,2400,2400,2400,2
374,grid_5_rand_12_3,5,24 6 15 19 17,2200,2200,2200,1
375,grid_5_rand_4_0,5,24 6 15 19 17,1800,1800,1800,1
376,grid_5_rand_16_2,5,24 6 15 19 17,2600,2600,2600,1
377,grid_5_rand_8_2,5,24 6 15 19 17,2200,2200,2200,1
378,grid_5_rand_4_2,6,7 20 12 13 5 14,1800,1800,1800,2
379,grid_5_rand_16_1,6,7 20 12 13 5 14,3200,3200,3200,1
380,grid_5_rand_8_4,6,7 20 12 13 5 14,2200,2200,2200,3
381,grid_5_rand_16_4,6,7 20 12 13 5 14,3000,3600,3600,2
382,grid_5_rand_12_1,6,7 20 12 13 5 14,2200,2200,2200,2
383,grid_5_rand_8_0,6,7 20 12 13 5 14,2600,2600,2600,2
384,grid_5_rand_4_3,6,7 20 12 13 5 14,1800,2000,2600,3
385,grid_5_5,6,7 20 12 13 5 14,1600,1800,1600,2
386,grid_5_rand_16_3,6,7 20 12 13 5 14,2400,2400,2400,2
387,grid_5_rand_4_4,6,7 20 12 13 5 14,1800,1800,1800,3
388,grid_5_rand_12_4,6,7 20 12 13 5 14,2200,2200,2200,2
389,grid_5_rand_16_0,6,7 20 12 13 5 14,2800,2800,2800,1
390,grid_5_rand_8_3,6,7 20 12 13 5 14,2200,2200,2200,3
391,grid_5_rand_12_2,6,7 20 12 13 5 14,2200,2200,2200,2
392,grid_5_rand_8_1,6,7 20 12 13 5 14,2000,2200,2000,2
393,grid_5_rand_4_1,6,7 20 12 13 5 14,1800,1800,1800,2
394,grid_5_rand_12_0,6,7 20 12 13 5 14,2400,2400,2400,1
395,grid_5_rand_12_3,6,7 20 12 13 5 14,2000,2400,2400,3
396,grid_5_rand_4_0,6,7 20 12 13 5 14,1800,2000,1800,2
397,grid_5_rand_16_2,6,7 20 12 13 5 14,2800,2800,2800,2
398,grid_5_rand_8_2,6,7 20 12 13 5 14,1800,1800,1800,2
399,grid_5_rand_4_2,7,10 6 13 3 24 21 22,2000,2000,2000,1
400,grid_5_rand_16_1,7,10 6 13 3 24 21 22,3800,3800,3800,1
401,grid_5_rand_8_4,7,10 6 13 3 24 21 22,2600,2600,2600,1
402,grid_5_rand_16_4,7,10 6 13 3 24 21 22,3600,3600,3600,1
403,grid_5_rand_12_1,7,10 6 13 3 24 21 22,2800,2800,2800,1
404,grid_5_rand_8_0,7,10 6 13 3 24 21 22,2400,2400,2400,2
405,grid_5_rand_4_3,7,10 6 13 3 24 21 22,2000,2000,2000,1
406,grid_5_5,7,10 6 13 3 24 21 22,1800,1800,1800,1
407,grid_5_rand_16_3,7,10 6 13 3 24 21 22,3200,3200,3200,1
408,grid_5_rand_4_4,7,10 6 13 3 24 21 22,2000,2000,2000,2
409,grid_5_rand_12_4,7,10 6 13 3 24 21 22,2800,2800,2800,1
410,grid_5_rand_16_0,7,10 6 13 3 24 21 22,3200,3200,3200,2
411,grid_5_rand_8_3,7,10 6 13 3 24 21 22,2600,2600,2600,1
412,grid_5_rand_12_2,7,10 6 13 3 24 21 22,2400,2400,2400,1
413,grid_5_rand_8_1,7,10 6 13 3 24 21 22,2200,2200,2200,1
414,grid_5_rand_4_1,7,10 6 13 3 24 21 22,2000,2000,2000,2
415,grid_5_rand_12_0,7,10 6 13 3 24 21 22,2800,2800,2800,1
416,grid_5_rand_12_3,7,10 6 13 3 24 21 22,2400,2400,2400,2
417,grid_5_rand_4_0,7,10 6 13 3 24 21 22,2200,2200,2200,2
418,grid_5_rand_16_2,7,10 6 13 3 24 21 22,3000,3000,3000,1
419,grid_5_rand_8_2,7,10 6 13 3 24 21 22,2000,2000,2000,1
